ID;Term;Begrepsforklaring;Definisjon;Språkversjoner;Beskrivelsestype;Alternative termer;Kilde;Frarådde termer;Eksempler
BEGREP-900;Mottatt;"Avsender får kvittering via den aktuelle kanalen om at forsendelsen er mottatt. Kvitteringen blir lagret i arkivet. 

I NAVs fagarkiv, Joark, finnes det to statuskoder for inngående dokumenter som gjelder mottak: 

MO - Dokument er mottatt 
M - Dokument er mottatt og midlertidig journalført eller fordelt.";en status i kanal og arkiv som viser at et dokument eller en sak er mottatt, og at informasjonen om forsendelsen er registrert i arkivet.;Bokmål;Faglig fortolkning;;Målbilde for dokumentmottak http://confluence.adeo.no/pages/viewpage.action?pageId=59606901 som er under arbeid per i dag.;;
BEGREP-897;Rettsgebyr;"""Rettsgebyr er et behandlingsgebyr som må betales av den som går til sak, eller av den som anker en rettsavgjørelse. Hvis man vinner saken, kan motparten bli pålagt å betale rettsgebyret som en del av sakskostnadsavgjørelsen.""";et grunngebyr for beregning av betaling for visse tjenester i offentlige virksomheter.;Bokmål;Faglig definisjon;;"LOV-1982-12-17-86 Lov om rettgebyr (rettsgebyrloven); 
""Rettsgebyr"". Hentet fra Domstolenes hjemmeside www.domstol.no/sivil-sak/sakskostnader/rettsgebyr/ 26. august 2014";;
BEGREP-896;Kreditor;"""Et kontraktsforhold fordrer at det eksisterer minst to parter - en debitor som hefter for kravet, og en kreditor som skal ha det fordringen lyder på.""";en som har krav på å motta et beløp eller ytelse fra en debitor.;Bokmål;Faglig definisjon;;"""Obligasjonsrett"". I: Store norske leksikon. Hentet 8. juli 2014 fra www.snl.no/obligasjonsrett; 
""Obligasjonsrett"". I: Wikipedia. Hentet 8. juli fra no.wikipedia.org/wiki/obligasjonsrett.";;"- I en feilutbetalingssak er NAV pengekreditor som krever tilbakebetalt feilutbetalt stønad. 
- I en hjelpemiddelssak der brukeren ikke lenger har krav på hjelpemiddelet sitt, er NAV naturalkreditor som krever tingen levert tilbake."
BEGREP-895;Kundeidentifikasjon;"""Bruk av KID ved innbetalinger til virksomheten forutsetter at virksomheten har inngått en avtale med banken om dette.""";"en identifikator som består av en sifferrekke ""som brukes av virksomheten for å identifisere de enkelte innbetalingene på arbeidskontoen mot registrert krav på den enkelte kunde i reskontroen eller kravregisteret.""";Bokmål;Faglig definisjon;KID, KID-nummer;"""KID"". I: ""Økonomiregelverket i staten"" fra Direktorat for Økonomistyring (DFØ). Hentet 7. juli 2014 fra www.dfo.no/no/Forvaltning/Okonomiregelverket/Ord-og-begreper/Glossary/K/KID.";;-5,09154E+13
BEGREP-894;OCR-innbetaling;Når en faktura med KID-nummer blir betalt, mottar NAV en spesifikasjon av innbetalingene på en OCR-fil fra banken, slik at kundereskontroen blir oppdatert automatisk.;en innbetaling som overføres til virksomheten i form av en OCR-fil.;Bokmål;Faglig definisjon;;"""Innbetaling"". I: ""Økonomiregelverket i staten"" fra Direktorat for Økonomistyring (DFØ). Hentet 7. juli 2014 fra www.dfo.no/no/Forvaltning/Okonomiregelverket/Ord-og-begreper/Glossary/I/Innbetalinger.";;
BEGREP-893;Oppsettende virkning;"En klage har oppsettende virkning dersom den gjør at iverksettelsen av vedtaket utsettes. NAV Innkreving kan som særnamsmyndighet gi oppsettende virkning etter regler i tvangsfullbyrdelsesloven. 

""§ 42 forutsetter at et vedtak kan iverksettes straks det er truffet. Men bestemmelsen gir underinstans, klageinstans eller annet overordnet organ rett til på skjønnsmessig grunnlag å utsette iverksettelsen til klagefristen er ute eller klagen er avgjort. Det er en adgang og ikke noen plikt forvaltningen har fått.""";"virkningen av at ""et] vedtak ikke iverksettes før klagefristen er ute eller klagen er avgjort"".";Bokmål;Rettslig definisjon;Utsatt iverksetting;"LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 42; 
Arbeids- og velferdsetatens rundskriv til forvaltningsloven § 42";;
BEGREP-892;Hovedstol;;"""det opprinnelige beløpet i et krav, det vil si beløp uten renter og omkostninger.""";Bokmål;Faglig definisjon;;"""Hovedstol"". I: Statens innkrevingssentral. Hentet 7. juli 2014 fra www.sismo.no/no/pub/ordforklaringer/hovedstol";;
BEGREP-891;Gjeldsordning;"Gjeldsordning skal gi privatpersoner med alvorlige gjeldsproblemer en mulighet til å få kontroll over sin økonomi. Ordningen kan også omfatte gjeld til det offentlige og kan som hovedregel bare oppnås en gang i livet. 

Gjeldsordningen kan være frivillig eller tvungen.";en avtale mellom debitor og kreditor om hvordan debitor kan betale ned mest mulig av gjelden sin over en begrenset periode, som hovedregel 5 år, mot å få slettet restgjelden.;Bokmål;Faglig fortolkning;;"LOV-1992-07-17-99 Lov om frivillig og tvungen gjeldsordning for privatpersoner (gjeldsordningsloven); 
""Gjeldsordning"". Hentet 9. juli 2014 fra www.politi.no/tjenester/gjeldsordning.";;
BEGREP-878;Oppfølgingsvedtak 14a;Oppfølgingsvedtaket kan ha fire alternative utfall.;et enkeltvedtak som gir brukeren en vurdering av sine muligheter for å komme i arbeid, hva slags arbeid som skal være målet og hvilke typer virkemidler som kan være aktuelle for brukeren.;Bokmål;Faglig definisjon;;"""Oppfølgingsvedtak"". Retningslinjer for oppfølgingsvedtak i NAV s. 5. Hentet 5. april 2016 fra https://navet.adeo.no/ansatt/Fag/Arbeid+og+aktivitet/Relatert+innhold/retningslinjer-14a; 
LOV-2006-06-16-20 Lov om arbeids- og velferdsforvaltningen (arbeids- og velferdsforvaltningsloven) NAV-loven] § 14 a";;
BEGREP-877;Intern arbeidsflate;;et brukergrensesnitt der ressurser får tilgang til informasjonen de trenger fra ulike kilder for å utføre virksomhetens kjerneoppgaver.;Bokmål;Faglig definisjon;;;;"- Modia 
- Gosys 
- Arena 
- Pesys"
BEGREP-874;NAV Innkreving;;en organisasjonsenhet i NAV som jobber med innkreving og tilbakekreving av beløp (BEGREP-359] fra brukere.;Bokmål;Folkelig forklaring;NAVI;;;
BEGREP-870;Arbeidsgiver- og arbeidstakerregisteret;"Informasjon om arbeidsgiver og arbeidstaker er begrenset til identifikasjoner. Arbeidsgivere identifiseres med organisasjonsnummer eller fødselsnummer/Dnr, og arbeidstakere identifiseres med fødselsnummer/Dnr. Alle andre opplysninger om arbeidsgivere og arbeidstakere hentes automatisk fra de respektive masterkildene, som er Enhetsregisteret og Det sentrale folkeregisteret. 

Registeret forvaltes av NAV, og ""...] skal ha til oppgave å tjene Arbeids- og velferdsetatens og andre offentlige myndigheters behov for opplysninger i forbindelse med deres oppgaveløsning."" 

""Foruten Arbeids- og velferdsdirektoratet og dets organer, skal Skattedirektoratet, Pensjonstrygden for sjømenn, Statens Innkrevingssentral, skatteoppkrevere, Sjøfartsdirektoratet og Statistisk Sentralbyrå ha generell adgang til opplysninger i registeret. Andre offentlige myndigheter som trenger opplysningene i sin oppgaveløsning, kan etter søknad få adgang til opplysninger fra registeret, jf. § 3 nr. 4. Dette gjelder også for utenlandske offentlige myndigheter."" 

""Dersom en arbeidsgiver ikke oppfyller plikten etter folketrygdloven § 25-1 til å sende melding til registeret, kan NAV Aa-registeret ilegge ham gebyr eller tvangsmulkt, se folketrygdloven § 25-3 med forskrifter.""";et register som inneholder detaljert informasjon om alle arbeidsforhold i Norge.;Bokmål;Faglig definisjon;Aa-registeret, NAV Aa-registeret;FOR-2008-08-18-942 Forskrift om arbeidsgiver- og arbeidstakerregisteret §§ 2, 9 og 14;;
BEGREP-865;Rettsregel;"""Norm som regulerer forhold mellom borgerne i et samfunn, mellom borgerne og det offentlige eller mellom statsmaktene, og som samfunnet setter sin autoritet bak, normalt ved at det finnes maktmidler til å håndheve reglene, f. eks. politi og rettsvesen. 

Rettsregler finnes i lover og andre skriftlige rettskilder, og som ulovfestet rett. Ofte må flere rettskilder kombineres for at man skal finne fram til en regel. Selv om rettsregler ofte utledes av lover, er rettsregelen ikke selve utsagnet i loven, men den regel man kommer fram til etter å ha tolket loven på bakgrunn av andre rettskildefaktorer.""";"""en norm som angir presist hva som skal være rettsfølgen når visse vilkår foreligger.""";Bokmål;Faglig definisjon;;"""Regel"". I: Jusleksikon. Gisle, J. (2005) Oslo: Kunnskapsforlaget; 
""Rettsregel"". I: Jusleksikon. Gisle, J. (2005) Oslo: Kunnskapsforlaget.";;"- Saksbehandlingsregler for forvaltningen 
- Kompetanseregler 
- Beregningsregler for pensjon 
- Trafikkregler"
BEGREP-862;A-ordningen;"Målet med a-ordningen er å samkjøre myndighetenes krav til innrapportering av opplysninger. Hovedforenklingen i a-ordningen består i at a-meldingen erstatter fem skjemaer. 

EDAG-prosjektet er ansvarlig for å tilrettelegge og forberede for a-ordningen, som blir forvaltet av Etatenes Fellesforvaltning.";en rapporteringsordning der arbeidsgiver sender inn informasjon elektronisk til det offentlige via a-meldingen.;Bokmål;Faglig definisjon;;"""A-ordningen"". Hentet 2. mars 2014 fra http://www.altinn.no/no/A-ordningen/";;
BEGREP-861;Elektronisk Dialog med ArbeidsGivere;"EDAG-prosjektet startet opp i 2011 og avsluttes med innføringen av ordningen 1. januar 2015. 

I begynnelsen ble a-ordningen kalt EDAG-ordningen, så begrepsbruken kan derfor variere i eldre dokumenter som omhandler ordningen.";et samarbeidsprosjekt mellom Skatteetaten, Statistisk Sentralbyrå og NAV som legger til rette for A-ordningen.;Bokmål;Faglig definisjon;EDAG, EDAG-prosjektet;"""A-ordningen"". Hentet 1. mars 2014 fra http://www.altinn.no/no/A-ordningen/";;
BEGREP-860;Etatenes Fellesforvaltning;EFF har ansvaret for drift og videreutvikling av a-meldingen. I tillegg har de ansvaret for publikumskontakten og veiledningen. EFF er organisert under Skattedirektøren og forvaltningen er operativ fra 1. januar 2015.;et forvaltningsorgan som er et samarbeid mellom Skattedirektoratet, Statistisk Sentralbyrå og NAV. Organet forvalter og videreformidler opplysninger som sendes inn via A-meldingen til rette myndighet.;Bokmål;Faglig definisjon;EFF;Hentet 28. febuar 2014 fra http://www.altinn.no/no/A-ordningen/Om-oss/;;
BEGREP-859;A-meldingen;"A-meldingen skal sendes inn månedlig til A-ordningen, som leveres av EDAG-prosjektet. Det er kun de opplysningene som NAV har hjemmel til å innhente, som videreformidles fra Etatenes Fellesforvaltning. 


A-meldingen skal blant annet inneholde opplysninger om: 
- Virksomheten 
- Den opplysningspliktige 
- Inntektsmottaker 
- Inntekt 
- Yrke 
- Arbeidsforhold 
- Avlønningstype 
- Arbeidstidsordning 


A-meldingen erstatter 5 skjemaer som arbeidsgiver tidligere måtte fylle ut og sende til NAV, Skatteetaten og Statistisk Sentralbyrå: 
- Oppgave til lønnsstatistikk 
- Melding om arbeidsforhold til Arbeidsgiver- og arbeidstakerregisteret 
- Lønns- og trekkoppgave 
- Årsoppgave for arbeidsgiveravgift 
- Terminoppgave for arbeidsgiveravgift og forskuddstrekk";en melding for digital samordnet innrapportering om inntekts- og arbeidsforhold og skattetrekksopplysninger, som sendes via Altinn til NAV, Statistisk Sentralbyrå og Skatteetaten.;Bokmål;Faglig definisjon;;"""A-meldingen"". Hentet 26. februar 2014 fra http://www.altinn.no/no/A-ordningen/A-meldingen; 
Oversikt over informasjonen som inntektsløpet har behov for fra EFF sentralt. Hentet 28. februar 2014 fra http://confluence.adeo.no/display/EDAG/Utplukk+a-meldingen";;
BEGREP-858;Permittering;"""Arbeidsgivers adgang til å gå til permittering følger av praksis i arbeidslivet, rettspraksis og tariffavtaler."" En arbeidstaker kan være helt eller delvis permittert. 

""Permittering kan ikke finne sted utover seks måneder med mindre partene er enige om at det fortsatt foreligger saklig grunn. Permittering skal gis med 14 dagers varsel."" 

Arbeidsgiver plikter å melde fra til Aa-registeret om personer som permitteres, dersom fraværet skal vare utover 14 dager. Tilfeller der arbeidstakeren har tillitsverv med lønn fra arbeidsgiver i permitteringsperioden skal ikke meldes. Arbeidsgiver har siden plikt til å sende melding om inntak i tjeneste når arbeidet gjenopptas ved endt permittering.";"""et påbud fra arbeidsgiver til arbeidstaker om at arbeidstaker midlertidig blir løst fra sin arbeidsplikt, samtidig som arbeidsgiver midlertidig ikke har noen lønnsplikt.""";Bokmål;Faglig definisjon;;"NOU 1995:18 (Kapittel 2.18.2). Ny lovgivning om opplæring. Kunnskapsdepartementet; 
""Permittering"". I: Jusleksikon. Gisle, J. (2005) Oslo: Kunnskapsforlaget.";Permisjon;"- Permittering grunnet driftsinnskrenkelse eller driftsstans 
- Permittering grunnet intern granskning 
- Permittering i forbindelse med streik eller lockout"
BEGREP-856;Veileder;"En veileder skal med utgangspunkt i brukers behov, informere og veilede bruker mot ett mål. Veiledere på NAV-kontor har ett sett av verktøy og virkemidler samt fullmakter til å utløse disse innenfor lovens rammer. En veileder på et NAV-kontor kan jobbe med sykefraværsoppfølging, oppfølging av arbeidssøkere eller sosiale tjenester. 

Det må skilles mellom dette begrepet og NAV Kontaktsenters bruk av veileder-begrepet.";en ressurs som gir veiledning til brukere som har behov for tjenester og/eller ytelser fra NAV.;Bokmål;Faglig definisjon;;"""Veileder"". I: Veiledningsplattformen i NAV, april 2016 s. 2. Hentet 21. juni 2016 fra http://laring.adeo.no/kurs/file/ci/5184595/Veiledningsplattformen_i_NAV_komplett_hefte_til_utskrift.pdf";;
BEGREP-852;Offentlige myndigheter;;"""med offentlige myndigheter menes statlige, fylkeskommunale og kommunale organer som blant annet har til oppgave å fatte enkeltvedtak, fastsette forskrifter, inndrive gjeld, utarbeide forkynnelser, utskrive personell, kartlegge/lage planer for befolkningen og utarbeide statistiske oppgaver.""";Bokmål;Legaldefinisjon;;FOR-2008-08-18-942 Forskrift om arbeidsgiver- og arbeidstakerregisteret § 3 nr. 4;;"- Sosialkontoret i kommunen 
- Justisdepartementet 
- NAV 
- Domstolene 
- Statistisk sentralbyrå"
BEGREP-851;Innsynsrett;;adgang til å gjøre seg kjent med opplysninger.;Bokmål;Faglig definisjon;;"""Innsynsrett"". Store Norske Leksikon. Hentet 11. februar 2014 fra http://snl.no/innsynsrett.";;"- Partsinnsyn i en sak 
- Dokumentinnsyn i en organisasjon sitt regnskap 
- Innsyn i møtereferater fra kommunemøte 
- Innsyn i reguleringsplaner for et geografisk område 
- Innsyn i taushetsbelagte opplysninger om deg i en sak"
BEGREP-850;Taushetsbelagte opplysninger;"Personopplysninger som ikke er taushetsbelagte i resten av forvaltningen er likevel er taushetsbelagte i NAV, fordi NAV er underlagt taushetsplikt etter NAV-loven som er strengere enn den som følger av forvaltningsloven. 

Taushetsbelagte opplysninger omfatter 

""1) noens personlige forhold, eller 
2) tekniske innretninger og fremgangsmåter samt drifts- eller forretningsforhold som det vil være av konkurransemessig betydning å hemmeligholde av hensyn til den som opplysningen angår."" 

""Enhver som utfører tjeneste eller arbeid for Arbeids- og velferdsetaten etter denne loven, har taushetsplikt etter forvaltningsloven §§ 13 til 13 e. Taushetsplikten gjelder også fødested, fødselsdato, personnummer, statsborgerforhold, sivilstand, yrke, bosted og arbeidssted.""";opplysninger som er underlagt taushetsplikt.;Bokmål;Faglig definisjon;;"LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 13; 
LOV-2006-06-16-20 Lov om arbeids- og velferdsforvaltningen (arbeids- og velferdsforvaltningsloven) § 7";;"- Navn 
- Familiehistorikk 
- Helsetilstand 
- Klienthistorikk 
- Pasienthistorikk"
BEGREP-849;Forvaltningsorgan;Et organ som handler på vegne av stat eller kommune ved å utøve offentlig myndighet.;"""som forvaltningorgan reknes i denne lov et hvert organ for stat eller kommune""";Bokmål;Legaldefinisjon;;LOV-1967-02-10 Lov om behandlingsmåten i forvaltningssaker (forvaltningsloven) § 1;;"- NAV lokalkontor 
- Skatteetaten 
- Vegvesenet 
- Miljødirektoratet 
- Arbeidstilsynet"
BEGREP-846;Semantikkregisteret for elektronisk samhandling;"""SERES erstatter Oppgaveregister-løsningen som tidligere] har levert metadata til Altinn. Den skal også erstatte og forbedre funksjonaliteten i Oppgaveregisteret.""";"""en nettbasert løsning hvor brukere kan etablere og forvalte sine egne metadata til bruk i informasjonsforvaltning og tjenesteproduksjon.""";Bokmål;Faglig definisjon;SERES;"""Semantikkregisteret for elektronisk samhandling"". Hentet 16. januar 2014 fra https://altinnett.brreg.no/no/SERES/";;
BEGREP-844;Lønn;En selvstendig næringsdrivende får ikke lønn, men fakturer oppdragsgiveren for oppdraget. I et enkeltpersonforetak er lønnen ganske enkelt overskuddet i næringen etter skatt. Driver den selvstendig næringsdrivende f.eks. som et aksjeselskap, er vedkommende ansatt i sitt eget foretak og tar ut lønn derfra på samme måte som en vanlig arbeidstaker.;"""en godtgjørelse for arbeid utført i arbeidsgivers tjeneste.""";Bokmål;Faglig definisjon;;"


""Lønn"". I: ""Økonomiregelverket i staten"" fra Direktorat for Økonomistyring (DFØ). Hentet 8. juli 2014 fra www.dfo.no/no/Forvaltning/Okonomiregelverket/Ord-og-begreper/Glossary/L/Lonn/.";;
